Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Text
47906,B004SRH2B6,A17ALZ8BNDN17D,LG,0,0,5,1347062400,Love this stuff!!,This stuff is absolutely amazing!  It tastes the best when it is really cold and goes down super smooth!  Anyone who works on on a regular basis should at least give it a try.,stuff absolutely amazing tastes best really cold goes super smooth anyone works regular basis least give try
403505,B005O8ABOI,A2LQSD1MBCTETZ,USC'14,0,0,5,1321315200,Yummy Energy,I really like these a lot especially since they have no calories. Each pack has three sticks with each stick equaling a huge cup of java.  Thanks,really like lot especially since calories pack three sticks stick equaling huge cup java thanks
495409,B0013LYLIW,A14B8M117EUBLK,Shelly Kenyon,0,0,5,1180656000,Best tortilla chips ever!!!,We like these chips for salsa and quacomole better than any other cips on the market. They are even great by themselves. We will order these as long as they are available. Thank you for making them accessable.<br /><br />  Shelly Kenyon,like chips salsa quacomole better cips market even great order long available thank making accessablebr br shelly kenyon
315357,B003AYH560,A1QDXMW7FMYMBQ,Jessica,6,6,5,1309132800,My Morkie LOVES these!!,"My Morkie puppy loves these, she will dance for them when I pull them out.. Way better received than other alternatives to rawhide chews we've tried. I give her one of these when I need to keep her busy and quiet, like while I'm working or when company comes over. I have also bribed my clients Chihuahua mix with half of one of these as she is a barker and wouldn't stop barking at people.. It worked like a charm, she took off under the couch and chewed away, ignoring everyone and making our meeting peaceful! Love these!!",morkie puppy loves dance pull way better received alternatives rawhide chews weve tried give one need keep busy quiet like im working company comes also bribed clients chihuahua mix half one barker wouldnt stop barking people worked like charm took couch chewed away ignoring everyone making meeting peaceful love
231717,B003R0MFW6,A22FK47N45T54I,"The Film Master ""omnifilmaster""",0,0,5,1315526400,My cat loves this product and this flavor.,"I have tried all the Tiki cat foods and my cat loves them.  For some reason she hates the ones with mackerel and sardines in them, but she loves this one.  I usually order from PetFlow, but for some reason my card kept getting denied and rejected.  I was almost out so I ordered from Amazon.  The shipping was pretty quick and the quality was the same.",tried tiki cat foods cat loves reason hates ones mackerel sardines loves one usually order petflow reason card kept getting denied rejected almost ordered amazon shipping pretty quick quality
524433,B000VK4K2S,A291KR5VUGS226,MB Raj,1,1,5,1277510400,My dog loves it,"My dog loves this food and I don't have to worry about what's in it. With all of the bad dog food on the market, I'm glad there is a product like this one.",dog loves food dont worry whats bad dog food market im glad product like one
520454,B007TJGZ18,A2GDK5BSPP1FAJ,idymama,0,0,5,1324166400,Better than a coffee house brew,"This coffee is better than any ""coffee house"" coffee. Freshly brewed each time, with a strong, smooth flavor! Excellent! Delivery is fast! Never worry about remembering to pick up k-cups at the market again. Amazon service rocks!",coffee better coffee house coffee freshly brewed time strong smooth flavor excellent delivery fast never worry remembering pick kcups market amazon service rocks
515111,B007OXJJPI,A4LJN46WA9U9F,Betsy L Tse,3,3,2,1323820800,Good but weak flavor,"This coffee has a good, well rounded flavor but it was very weak.  I need to compensate by making a smaller cup than when using Tully's decaf french roast.  Disappointing as I usually like Caribou's regular ground decaf coffees.",coffee good well rounded flavor weak need compensate making smaller cup using tullys decaf french roast disappointing usually like caribous regular ground decaf coffees
81223,B000UA2MW4,A2O99TEXX9FHMI,C. Taylor,0,0,1,1324339200,"Photo is English Walnut, not Black Walnut.",What is it really?  I'm not going to purchase it unless there is clarification.  Plastic bottle?  Black Walnut extract is too precious to waste in a plastic container.,really im going purchase unless clarification plastic bottle black walnut extract precious waste plastic container
414765,B005VOOLXM,A1Y9P0ZD9VDFVF,Captain Katie,1,2,5,1332633600,"Makes a Nice, Rich Cup of Coffee","Some reviewers say you can't teabag these pods, because the coffee will be week. However, if you put the pod in a cup, pour boiling water over it, then set a spoon on top of the pod, so it doesn't float to the top, leave it in the cup for about twenty seconds or so, then use two spoons and gently squeeze the pod over the coffee cup, voila, you get a nice, rich cup of coffee.",reviewers say cant teabag pods coffee week however put pod cup pour boiling water set spoon top pod doesnt float top leave cup twenty seconds use two spoons gently squeeze pod coffee cup voila get nice rich cup coffee
287204,B000PXXVCQ,A2HPLABBOSZNIW,michelle,11,11,2,1303948800,Living Moss - Looks Dead,"The moss I received was nothing like the picture.  When I received it in fact it looked brown and overly wet.<br />I tried to revive it, but it's still brown.",moss received nothing like picture received fact looked brown overly wetbr tried revive still brown
253371,B004JRMG98,A37D2TGTIXRV2N,"plyopowerd ""Arrow Dynamic Mom""",0,1,5,1312934400,Big hit with the whole family,"Since it is named Taco Bell, I expected this to be about on the heat level of Heinz 57 sauce.  Was I surprised! There's a decent kick to this stuff (and you can always add hot salsa if it isn't hot enough) yet it doesn't dominate the taste of whatever you put it on.  It's a bit too thick to be a good salad dressing, but it's great as a taco or burrito sauce, veggie dip, sandwich spread, burger topping or even on hot dogs.  Kids, husband and I all love it.  Will get again!",since named taco bell expected heat level heinz sauce surprised theres decent kick stuff always add hot salsa isnt hot enough yet doesnt dominate taste whatever put bit thick good salad dressing great taco burrito sauce veggie dip sandwich spread burger topping even hot dogs kids husband love get
